User_ID,Age,Gender,Daily_Screen_Time(hrs),Sleep_Quality(1-10),Stress_Level(1-10),Days_Without_Social_Media,Exercise_Frequency(week),Social_Media_Platform,Happiness_Index(1-10)
,23,,,4,10,7,0,YouTube,6
U8846,54,Female,4.6,6,,1,7,YouTube,2
,48,Female,4.5,6,9,7,0,TikTok,9
U8848,51,Female,2.9,9,7,3,,X (Twitter),3
U8849,58,Female,4.6,7,1,1,0,YouTube,3
U8850,46,Male,6.7,9,,6,2,YouTube,1
U8851,31,Male,1.2,,10,2,4,X (Twitter),10
U8852,53,Female,9.9,5,6,3,0,,7
U8853,53,Female,3.7,5,2,,0,LinkedIn,1
U8854,32,Male,6.6,5,,,1,YouTube,8
U8855,25,Male,3.6,5,2,0,5,YouTube,2
U8856,43,Male,,4,1,0,7,Facebook,3
U8857,,Male,5.9,6,1,4,6,Instagram,9
U8858,38,Female,6.5,1,9,0,5,YouTube,10
U8859,45,Other,7.9,2,9,5,6,YouTube,8
U8860,21,Female,8.1,9,4,7,4,LinkedIn,6
,33,Female,5.7,6,8,0,0,YouTube,7
U8862,39,Female,1.7,6,10,2,0,LinkedIn,1
,29,Female,,10,7,2,0,Facebook,1
,33,Other,5.3,4,5,4,6,,2
,57,Male,2.9,5,10,2,3,Instagram,10
U8866,55,Female,,9,2,1,2,Facebook,6
U8867,59,Female,3.8,2,9,0,4,Instagram,7
U8868,,Male,3.3,3,7,7,3,TikTok,2
U8869,46,Female,5.3,10,4,1,7,YouTube,3
U8870,35,Male,7.9,8,10,6,0,X (Twitter),2
U8871,27,Male,5,,2,4,7,Instagram,2
U8872,59,Male,9.6,5,2,1,5,LinkedIn,1
,56,Female,3,3,3,5,4,LinkedIn,1
U8874,35,Female,,1,6,1,3,YouTube,8
U8875,18,Male,6.4,,,1,2,X (Twitter),10
U8876,56,,9.1,4,,5,3,YouTube,2
U8877,38,Female,7,4,10,2,6,LinkedIn,10
U8878,,Male,7.1,5,,0,1,YouTube,8
U8879,32,Female,8.3,9,7,5,0,X (Twitter),9
U8880,21,Female,7,2,7,1,3,YouTube,8
U8881,37,Male,7.8,2,,6,5,LinkedIn,4
U8882,27,Male,8.8,5,5,3,2,TikTok,9
U8883,40,Female,1.1,2,9,0,5,Facebook,10
U8884,58,Male,9,10,10,0,5,Instagram,10
U8885,51,Male,2.9,5,8,3,6,X (Twitter),1
U8886,50,Male,9.2,5,9,4,0,Facebook,3
U8887,51,Male,3.4,7,6,4,1,Instagram,3
,56,,,4,8,7,5,X (Twitter),6
U8889,27,,9.4,2,10,0,6,X (Twitter),6
U8890,37,Female,2,,2,2,6,TikTok,7
U8891,18,Male,7.7,1,5,5,1,X (Twitter),10
U8892,30,Male,4.5,10,8,4,3,TikTok,10
U8893,18,Male,1.2,1,2,4,6,Instagram,7
U8894,,Female,9.5,7,2,1,0,YouTube,9
U8895,33,Male,2.1,4,3,1,3,LinkedIn,10
U8896,32,Female,8,3,2,4,7,TikTok,6
U8897,45,,4.5,1,4,2,,YouTube,2
U8898,48,Female,8.3,8,,1,4,YouTube,5
U8899,40,Female,7.8,8,1,5,3,X (Twitter),1
U8900,,Male,6.7,4,6,7,6,Facebook,3
U8901,51,Female,9.5,2,7,2,,YouTube,4
U8902,30,Male,1.9,4,7,5,0,Facebook,5
U8903,31,Female,8.2,7,5,5,1,TikTok,8
U8904,,Male,7,4,4,0,7,YouTube,4
U8905,,Male,3.8,3,,5,6,YouTube,8
U8906,59,Male,5.9,,5,5,3,YouTube,8
U8907,49,Female,6.8,1,4,7,3,Facebook,10
U8908,52,Female,7.6,9,8,2,6,TikTok,7
U8909,48,Male,2.7,5,10,1,3,Facebook,9
U8910,34,Female,1.9,2,1,6,0,Instagram,9
U8911,26,Male,1.9,6,7,6,5,Instagram,7
U8912,27,Male,3.6,,5,6,5,LinkedIn,6
U8913,25,Female,2.4,6,10,7,0,X (Twitter),3
U8914,38,Male,5.8,9,5,5,7,YouTube,1
U8915,30,Female,4.9,2,1,3,,Instagram,2
U8916,22,Male,9,1,9,2,5,Instagram,5
U8917,23,Male,7.5,7,7,4,5,LinkedIn,9
U8918,47,Male,2.9,8,2,5,6,Facebook,9
U8919,48,Female,1.4,2,5,5,2,TikTok,7
,34,Female,7.4,4,8,6,6,YouTube,6
U8921,28,Male,8.6,8,7,2,6,YouTube,10
U8922,37,Female,7.3,4,2,2,5,X (Twitter),10
U8923,26,Female,6.8,9,,2,3,TikTok,7
U8924,19,Male,3.2,1,6,,0,YouTube,6
U8925,54,Male,5.5,,8,7,,Facebook,5
U8926,18,Male,7.5,7,9,5,0,YouTube,6
U8927,21,Male,2.7,3,7,2,0,Instagram,1
U8928,53,Female,5.3,10,8,,7,YouTube,5
U8929,42,,2.1,3,,4,3,Instagram,1
U8930,20,Male,,7,7,3,4,TikTok,5
U8931,26,Male,6.2,,7,6,1,Instagram,2
U8932,39,Male,5.8,3,1,3,4,TikTok,10
U8933,40,Female,5.2,2,5,3,7,LinkedIn,5
U8934,29,,6.3,6,10,4,2,X (Twitter),10
U8935,27,,10,10,5,1,3,Instagram,4
,51,Male,6.6,7,4,4,7,TikTok,4
U8937,27,Male,7.8,9,1,2,5,Facebook,6
U8938,,Female,2.7,9,7,5,4,TikTok,10
U8939,39,Male,5.8,9,8,3,0,X (Twitter),8
U8940,23,Male,1.1,10,5,2,0,Instagram,6
U8941,19,Male,1.3,1,4,,2,,1
U8942,47,Male,3.9,4,,3,,TikTok,9
U8943,19,Male,5.2,4,3,7,6,Instagram,4
U8944,49,Female,6.2,10,3,7,6,X (Twitter),7
U8945,59,Female,9,8,4,3,2,YouTube,1
U8946,33,Male,7.9,3,7,5,,LinkedIn,9
U8947,29,Female,3.7,1,,2,1,X (Twitter),3
U8948,18,Female,7.7,3,8,,1,X (Twitter),3
U8949,25,Male,5.9,,2,3,3,Instagram,10
U8950,30,Male,,7,4,5,2,Instagram,8
U8951,32,Male,4.7,9,2,0,3,,2
U8952,,Female,1.8,5,9,4,7,TikTok,9
U8953,27,Female,6.6,5,4,3,,,3
U8954,22,Male,6,3,5,6,4,X (Twitter),2
U8955,36,Male,9.6,,9,7,1,Instagram,5
U8956,55,Female,2.5,9,2,3,7,Instagram,9
U8957,28,Female,6.9,3,4,5,6,X (Twitter),9
U8958,37,Female,5.3,3,6,4,3,TikTok,8
U8959,37,Male,4.4,9,1,2,6,Instagram,8
U8960,38,Female,8.2,4,1,2,2,YouTube,7
,35,Female,8.3,6,7,0,4,YouTube,3
U8962,27,Male,7.4,1,6,7,1,Facebook,3
U8963,51,Female,1.8,2,4,4,3,TikTok,5
U8964,43,Male,4.1,3,5,3,5,X (Twitter),9
U8965,47,Male,1.4,2,5,7,2,X (Twitter),1
U8966,26,Female,4.1,10,9,7,7,X (Twitter),3
,48,Male,6.8,3,,0,,YouTube,9
U8968,59,Female,5.7,5,2,2,,X (Twitter),7
U8969,,Male,7.3,1,7,3,1,LinkedIn,2
U8970,23,Female,6,1,10,5,,Facebook,2
U8971,31,Male,6,7,9,2,4,YouTube,1
U8972,21,Female,5.6,9,7,0,0,Instagram,10
U8973,43,Male,4.3,,8,2,5,TikTok,3
U8974,56,Male,,7,10,5,7,LinkedIn,4
U8975,34,Male,2,2,3,6,,Instagram,1
U8976,36,Male,8.5,7,9,6,7,Instagram,1
U8977,23,Male,9,9,7,2,6,TikTok,3
U8978,46,Male,7.9,7,10,6,6,TikTok,5
U8979,28,Other,6.3,2,4,6,7,X (Twitter),8
U8980,33,Male,6.1,7,10,4,3,X (Twitter),5
U8981,47,Female,5.2,4,7,5,3,Facebook,7
U8982,42,Female,3.1,8,3,0,6,TikTok,9
U8983,57,,4.5,3,10,6,0,TikTok,1
,28,,9.9,5,7,3,6,,5
U8985,24,Female,2.3,3,3,,3,,2
U8986,43,Male,5.9,7,2,2,5,Facebook,1
,39,Female,8.8,3,1,1,4,X (Twitter),7
U8988,42,Male,5.1,10,6,0,1,TikTok,7
U8989,36,Female,6.5,5,3,0,6,Facebook,1
U8990,48,,8.5,1,10,7,4,X (Twitter),10
U8991,43,,,4,2,3,4,Instagram,7
U8992,59,Female,7.6,6,3,7,5,X (Twitter),6
U8993,58,Male,4.1,2,8,6,,X (Twitter),6
U8994,53,Male,7.6,6,3,4,5,Facebook,1
U8995,40,Male,1.4,10,4,3,5,LinkedIn,10
U8996,30,,2.4,7,2,5,4,Facebook,7
U8997,42,Female,6.7,8,8,0,6,YouTube,1
U8998,19,Male,5,3,6,2,1,LinkedIn,10
U8999,19,Male,8.5,,9,4,3,TikTok,10
U9000,33,Female,4.1,3,8,4,4,Instagram,5
U9001,26,Female,7.9,5,4,0,1,X (Twitter),1
U9002,45,Male,2.3,3,8,0,3,Facebook,1
U9003,30,Male,9.4,9,1,3,6,X (Twitter),8
U9004,52,Male,4.8,,9,1,6,LinkedIn,5
U9005,58,Female,3.1,,5,6,1,LinkedIn,5
U9006,30,Female,8.1,5,4,0,7,X (Twitter),3
,48,Male,9.5,1,5,0,1,X (Twitter),2
U9008,38,Female,9.3,9,1,3,4,X (Twitter),10
U9009,49,Male,3.1,2,2,7,0,,4
U9010,51,Male,7,7,2,0,4,LinkedIn,1
U9011,25,Female,5.9,7,9,5,1,Instagram,7
U9012,58,,7.5,2,6,6,1,LinkedIn,8
U9013,19,Female,5.4,8,,3,1,Instagram,2
U9014,55,,5.2,8,4,7,6,LinkedIn,1
U9015,49,Male,8.9,9,1,5,2,Instagram,7
U9016,57,Female,8.8,2,,7,7,LinkedIn,6
U9017,45,Female,8.1,1,7,6,5,YouTube,5
U9018,54,Male,7.3,9,8,0,4,Facebook,6
U9019,58,Male,7.1,,1,,0,TikTok,6
U9020,18,Female,1.5,,9,6,5,TikTok,9
U9021,58,Female,7.7,2,2,6,3,,4
U9022,27,Female,6.7,10,,0,0,,1
U9023,21,Female,3.7,2,1,1,7,YouTube,4
U9024,52,Male,8.4,2,8,4,5,Facebook,8
U9025,27,Female,8.5,8,3,3,6,TikTok,10
U9026,28,,9.4,3,6,1,0,X (Twitter),4
U9027,31,Male,4.8,1,6,5,7,LinkedIn,5
U9028,55,Female,6,8,2,3,2,YouTube,3
U9029,29,Female,,2,2,7,7,,6
U9030,34,Male,3.9,6,1,1,6,LinkedIn,9
U9031,33,Female,8.2,8,9,3,1,,5
U9032,52,Female,9.9,10,1,5,6,LinkedIn,2
U9033,19,Female,6.9,9,6,3,0,Facebook,3
U9034,28,Female,9.9,1,9,5,5,,3
U9035,58,Male,5.6,,6,4,1,Facebook,4
U9036,20,Female,2.4,8,6,0,4,,3
U9037,46,Male,2.6,6,4,3,6,Instagram,1
U9038,35,Female,7.6,5,5,3,1,YouTube,9
,37,Male,1,6,1,5,5,LinkedIn,7
U9040,31,Male,7,2,3,6,1,TikTok,4
U9041,51,Male,2.4,3,6,7,7,YouTube,9
U9042,,Male,9.9,9,2,4,4,X (Twitter),2
U9043,57,Male,2.5,3,1,,4,Facebook,9
U9044,59,Male,6,10,1,5,5,Facebook,9
U9045,35,Female,7,7,1,5,5,LinkedIn,2
U9046,47,,8.4,4,10,,0,Instagram,7
U9047,42,Female,5.1,9,10,3,2,Facebook,4
U9048,36,Female,9.4,4,1,2,5,X (Twitter),5
U9049,25,Female,5.3,10,6,2,3,YouTube,5
U9050,45,Male,3.3,10,10,5,4,TikTok,9
U9051,25,Female,6.3,6,4,2,6,Facebook,6
U9052,48,Female,6.9,2,4,4,6,TikTok,1
U9053,20,Male,5.6,7,,,4,Instagram,5
U9054,20,Female,7.6,3,8,7,3,Facebook,1
U9055,,Male,4.8,1,7,5,1,Instagram,7
U9056,34,Female,1,7,5,3,4,YouTube,3
U9057,53,,3.4,5,7,4,3,YouTube,2
U9058,34,Female,9.5,7,8,5,0,X (Twitter),7
,31,,7.9,,10,7,6,Facebook,9
U9060,26,Male,,5,8,4,5,TikTok,5
U9061,47,Other,1.6,2,7,1,2,Facebook,4
U9062,38,Male,4.2,1,7,0,4,YouTube,10
U9063,29,Male,8.5,6,9,7,3,Instagram,5
U9064,54,Female,2,5,5,6,4,X (Twitter),7
U9065,49,,5.9,4,8,1,1,TikTok,4
U9066,28,Male,,1,2,7,4,,9
U9067,37,Male,7.5,5,8,5,4,TikTok,6
U9068,52,Female,1,7,1,5,6,X (Twitter),3
U9069,28,Male,3.5,1,9,5,1,LinkedIn,2
U9070,25,Male,7.1,4,1,0,4,X (Twitter),4
U9071,21,Female,5.9,6,8,1,5,TikTok,9
U9072,44,Female,8,8,3,6,1,YouTube,2
U9073,57,Female,2.4,7,4,3,7,Instagram,3
U9074,,Male,5.8,7,10,4,3,Instagram,3
U9075,47,Female,2.8,8,7,1,2,Facebook,5
U9076,44,Other,6.8,,10,1,2,Instagram,5
U9077,38,Female,2.2,4,3,3,3,YouTube,10
U9078,37,Male,2.3,6,9,4,0,YouTube,7
U9079,21,Other,4,2,3,0,0,TikTok,1
U9080,28,Female,4.6,8,8,1,5,Facebook,2
U9081,30,Female,5.5,3,8,,2,Instagram,5
U9082,26,Male,6.2,4,3,2,3,Instagram,5
U9083,21,Female,5.2,2,3,5,,X (Twitter),7
U9084,29,Female,1.4,9,10,1,3,TikTok,7
U9085,26,Female,4.1,2,,4,1,,3
U9086,30,Male,,6,8,2,,Facebook,4
U9087,43,Male,,3,,2,5,YouTube,2
U9088,55,Male,1.8,6,5,1,6,Instagram,2
U9089,59,Male,2.4,4,5,6,0,Instagram,3
U9090,30,Female,8.3,8,6,6,4,LinkedIn,7
U9091,56,Male,6.6,3,8,6,4,X (Twitter),6
U9092,45,Male,5.6,8,6,1,2,,1
U9093,36,Male,7.6,3,7,7,1,Instagram,9
U9094,41,Male,9.7,5,,5,4,Instagram,1
U9095,36,Female,4.8,2,,7,2,X (Twitter),7
U9096,30,Female,4.3,6,,2,4,YouTube,8
,30,Female,9.8,7,,6,0,Instagram,6
U9098,45,Male,7.9,,1,1,6,TikTok,1
U9099,19,Female,8,4,3,5,4,Instagram,2
U9100,27,Male,6.4,9,6,4,0,TikTok,7
U9101,39,Male,5.6,2,3,,7,X (Twitter),5
U9102,30,Female,6,8,2,2,7,LinkedIn,9
U9103,26,Female,6.9,6,5,1,,LinkedIn,8
U9104,50,Male,4.4,4,1,5,6,YouTube,4
U9105,31,Male,8,2,5,5,3,Facebook,5
U9106,,Female,9.2,4,,2,7,Facebook,10
U9107,32,Female,6.1,3,9,4,0,Facebook,3
U9108,49,Male,4.4,4,10,1,7,X (Twitter),2
U9109,50,Female,7.3,4,6,5,5,X (Twitter),5
U9110,34,Female,2.6,7,4,7,,Instagram,4
,41,Male,9.7,1,3,4,0,YouTube,7
U9112,47,Male,6.9,9,8,5,5,YouTube,10
U9113,30,Male,1.6,5,2,1,4,Instagram,10
U9114,33,Female,5.8,3,8,3,,YouTube,1
U9115,19,Male,7.8,7,7,,1,,6
U9116,34,Other,,7,2,0,5,Instagram,9
U9117,49,Female,1.5,8,2,5,7,LinkedIn,6
U9118,25,Male,5.4,10,2,5,0,X (Twitter),9
U9119,20,Male,8.5,4,,,6,Facebook,2
U9120,29,Female,3.3,9,7,3,,LinkedIn,8
,37,Male,7.5,2,8,3,2,LinkedIn,10
,33,Female,4.7,6,7,7,4,Instagram,9
U9123,31,Male,1.5,3,4,3,1,Instagram,3
U9124,,Male,3.7,8,9,7,6,Facebook,6
U9125,50,Female,3.8,8,2,4,7,Facebook,5
U9126,47,Male,9.1,6,5,5,,TikTok,6
U9127,29,Female,9.8,4,2,0,6,TikTok,9
U9128,,Male,2.9,8,3,3,4,TikTok,3
,35,Female,4.9,6,2,5,2,X (Twitter),8
U9130,45,Female,9.8,9,8,2,3,Instagram,7
U9131,,Female,4.7,7,10,1,4,TikTok,10
U9132,31,Female,4.1,9,6,1,1,,9
U9133,47,Male,2,8,5,5,3,Facebook,4
U9134,50,Male,7.8,4,,6,1,TikTok,3
U9135,32,Male,,6,9,0,0,Instagram,9
U9136,,Male,6.7,7,2,,,LinkedIn,3
U9137,32,Other,5.6,4,1,0,3,YouTube,3
U9138,59,Male,2.6,4,6,4,,X (Twitter),1
U9139,55,Female,2.6,10,8,,4,LinkedIn,4
U9140,,Male,9.5,3,8,6,4,X (Twitter),7
U9141,46,Female,9,10,6,1,2,Facebook,8
U9142,,Female,6.5,6,3,3,3,Facebook,2
U9143,42,Male,1,2,3,7,2,Facebook,10
U9144,41,Female,4.9,,2,3,4,LinkedIn,7
U9145,36,Male,5.8,8,2,1,2,TikTok,9
U9146,19,Female,5,3,2,7,3,Facebook,4
U9147,39,Female,9.3,8,,7,4,YouTube,9
U9148,37,Male,1.4,7,10,2,1,X (Twitter),10
U9149,50,Female,6.9,7,9,2,4,,4
U9150,25,Male,3.8,9,,5,6,X (Twitter),10
U9151,42,Female,6,,7,3,2,Facebook,10
U9152,26,Male,6.9,,8,1,6,Instagram,1
U9153,51,Female,5,2,5,3,2,X (Twitter),6
U9154,40,Female,2.3,3,2,4,4,TikTok,4
U9155,22,Male,5.7,4,8,1,7,Instagram,5
U9156,,Male,9.4,,5,2,0,Instagram,8
U9157,25,Female,5.8,1,9,3,7,YouTube,2
U9158,33,Male,,7,6,7,0,LinkedIn,9
U9159,32,Female,8.4,2,7,0,0,Facebook,3
,18,Female,3,5,1,0,,TikTok,3
U9161,,,4.3,1,8,4,,Instagram,6
U9162,20,Male,4.9,,7,0,,Instagram,5
U9163,55,Male,4.1,3,7,4,7,Facebook,6
U9164,31,Male,4.6,6,7,4,1,TikTok,5
U9165,53,,8.2,8,,7,1,Facebook,8
U9166,35,Male,3,8,1,2,6,LinkedIn,9
U9167,58,Female,5.2,4,9,2,1,TikTok,2
U9168,35,Male,1.2,7,7,,4,Facebook,9
U9169,20,Female,5.6,6,7,7,5,Facebook,10
U9170,27,Female,2,2,,3,7,Facebook,8
,56,Female,3.5,,6,6,4,YouTube,1
U9172,18,Male,3.9,2,10,6,3,Facebook,8
U9173,44,Female,1.7,4,8,5,,LinkedIn,7
,,Male,4.2,5,5,0,3,LinkedIn,1
U9175,28,Male,5.5,9,1,3,0,LinkedIn,3
U9176,22,Female,4.9,3,5,6,2,Instagram,6
U9177,24,Female,3.5,5,2,3,7,YouTube,1
U9178,36,Male,,2,2,6,3,LinkedIn,5
U9179,46,Male,,3,4,4,4,Facebook,6
U9180,32,Male,7.5,5,4,0,7,TikTok,2
U9181,52,Female,6.2,7,10,7,2,,7
U9182,54,Female,9.8,6,7,2,3,YouTube,7
U9183,29,Male,9.5,2,9,3,2,LinkedIn,6
U9184,47,Male,1.9,9,2,4,5,TikTok,6
U9185,37,Female,3.4,8,8,7,5,LinkedIn,6
U9186,54,Male,8.8,9,8,,5,,9
U9187,20,Female,1.3,9,8,4,2,YouTube,9
U9188,26,Male,,5,9,3,2,,2
U9189,58,,9.6,7,9,5,4,LinkedIn,9
U9190,56,Female,7.1,7,10,3,7,Instagram,2
U9191,43,Female,1.8,,7,3,2,TikTok,3
U9192,,Male,7.7,9,,6,4,Instagram,9
U9193,40,Male,4.4,9,,0,1,TikTok,3
U9194,40,Male,,,7,0,7,LinkedIn,4
U9195,38,,3.6,3,10,5,2,YouTube,5
U9196,33,,5.3,8,10,3,0,X (Twitter),1
,26,Female,7.7,1,7,7,4,YouTube,2
U9198,30,Male,3.3,10,8,7,6,LinkedIn,6
U9199,45,Female,2.6,4,2,0,1,Instagram,2
U9200,44,Male,1,10,4,4,4,TikTok,2
U9201,34,Male,5.4,2,9,7,6,LinkedIn,4
U9202,55,Female,9.4,5,4,7,2,TikTok,7
U9203,53,Male,3.5,7,2,4,4,TikTok,1
U9204,,,1.4,1,7,6,7,X (Twitter),6
U9205,35,Male,6.6,4,6,5,3,LinkedIn,2
U9206,26,Female,1.5,3,4,5,3,YouTube,6
U9207,,Female,,4,8,1,0,YouTube,4
U9208,57,Male,4.4,6,6,2,4,LinkedIn,7
U9209,,Female,5.3,10,8,7,2,TikTok,9
U9210,,Female,2.5,,,4,2,TikTok,1
U9211,50,Female,1.8,1,2,2,6,TikTok,10
U9212,41,Male,7.7,3,6,1,5,YouTube,6
U9213,,Male,3.2,1,9,7,5,X (Twitter),3
U9214,58,Male,8.2,,9,1,3,LinkedIn,7
U9215,27,Female,7.8,1,9,5,6,TikTok,6
U9216,53,Female,2.8,,3,2,4,TikTok,2
U9217,37,Other,9.2,2,3,,,,5
U9218,58,Male,2.5,4,10,2,,LinkedIn,7
U9219,28,Male,8.2,7,3,4,7,LinkedIn,4
U9220,29,Male,4.8,,5,2,1,X (Twitter),4
U9221,35,Male,2.6,2,5,4,2,TikTok,10
U9222,47,Female,9.4,7,5,4,4,LinkedIn,2
,54,Other,9.7,9,8,4,3,Instagram,8
U9224,37,Female,5.6,3,10,3,1,X (Twitter),3
U9225,42,Female,5.2,10,8,3,2,X (Twitter),8
U9226,29,Female,,8,8,1,5,YouTube,8
U9227,38,Male,6.4,6,9,0,0,Facebook,1
U9228,,Female,3.4,6,10,3,0,TikTok,8
U9229,28,Female,4.8,3,6,6,6,Facebook,2
U9230,26,Male,8.5,10,2,6,7,Facebook,10
,42,Female,8.7,9,9,3,7,TikTok,6
U9232,52,Female,9.5,9,6,7,7,,1
U9233,49,Male,3.6,4,1,1,3,X (Twitter),4
U9234,31,Male,7.1,10,,1,7,YouTube,7
U9235,18,Male,1.6,6,7,1,6,YouTube,7
U9236,34,Male,7.5,5,1,6,1,TikTok,6
,42,Male,6.1,4,7,2,0,Instagram,5
U9238,25,Female,,2,5,4,6,LinkedIn,4
U9239,22,Male,6.9,4,,6,,LinkedIn,7
U9240,22,Female,2.2,7,2,3,2,LinkedIn,5
U9241,58,Female,4,3,4,5,6,X (Twitter),7
U9242,52,Female,4.6,,9,4,4,LinkedIn,1
U9243,36,Female,8,3,2,0,6,LinkedIn,7
U9244,40,Female,3.8,9,9,7,6,X (Twitter),2
U9245,26,Female,1.4,1,8,1,2,TikTok,1
U9246,47,Male,,5,4,0,6,LinkedIn,9
U9247,33,Male,6.5,9,2,5,2,Instagram,4
,50,Female,,7,6,5,3,Instagram,4
U9249,19,Female,8.1,1,7,5,2,LinkedIn,4
U9250,31,Other,9.1,,2,6,6,,2
U9251,18,Female,5.5,6,8,1,6,Facebook,3
,43,,7.4,5,9,,5,LinkedIn,3
U9253,42,Male,5.2,2,5,7,6,YouTube,1
U9254,33,Female,3.8,1,6,7,6,LinkedIn,8
U9255,32,Female,2.5,4,6,,1,X (Twitter),8
U9256,43,Male,5.7,10,10,,1,X (Twitter),3
U9257,33,Male,9.4,5,2,5,4,X (Twitter),10
U9258,31,Male,9,4,,,0,YouTube,7
U9259,46,Female,9.3,3,5,0,0,LinkedIn,10
,41,Male,9.7,10,6,2,4,LinkedIn,8
U9261,32,Female,2.5,8,1,7,5,Instagram,5
U9262,36,Male,2.3,6,8,3,4,Instagram,3
U9263,25,Male,4.8,3,5,3,2,X (Twitter),5
U9264,51,Other,7.2,6,5,6,5,LinkedIn,1
U9265,19,Male,5,10,8,4,7,Instagram,5
U9266,44,Male,9,8,8,4,6,X (Twitter),7
U9267,27,Male,7.5,7,9,,3,Instagram,1
U9268,52,Female,6.7,1,,0,0,LinkedIn,8
U9269,40,,1.6,6,3,0,0,LinkedIn,7
U9270,25,Female,2.6,1,10,7,6,TikTok,5
U9271,45,Female,4.9,4,2,6,4,Facebook,1
,40,Male,9.8,10,1,5,4,TikTok,9
U9273,21,Male,4,3,10,0,0,Facebook,8
U9274,,Female,6.7,7,5,1,0,Instagram,5
,59,Female,9.9,2,6,0,7,TikTok,10
U9276,46,Male,3.4,4,8,3,2,X (Twitter),9
U9277,,,2.5,5,6,3,0,TikTok,3
U9278,21,Other,5.9,2,2,1,7,Instagram,6
U9279,49,Male,6,9,,0,5,Instagram,6
U9280,50,Female,,2,5,0,,,10
U9281,43,Male,1.2,6,3,6,6,TikTok,9
U9282,,Female,4.7,8,,2,5,Instagram,8
U9283,56,Male,,7,6,,4,TikTok,5
U9284,40,Female,6.1,,3,2,6,YouTube,8
U9285,49,Female,1.1,8,7,,1,Instagram,3
U9286,32,Male,7.4,5,7,3,5,Facebook,8
U9287,30,Female,5.4,10,7,4,,Facebook,10
U9288,19,Female,7.3,9,8,6,5,X (Twitter),3
U9289,36,Male,5,,7,5,6,,7
U9290,41,Female,5.3,6,4,6,1,LinkedIn,3
U9291,41,Male,9.1,10,5,3,1,LinkedIn,7
U9292,28,Female,2.9,7,4,5,5,LinkedIn,1
U9293,,Male,3,9,2,7,2,X (Twitter),9
U9294,32,Female,6,5,7,1,1,LinkedIn,3
U9295,,,6.9,6,3,0,3,Facebook,1
U9296,58,Male,4.2,9,1,6,6,Instagram,9
,44,Male,5.7,10,1,2,7,YouTube,9
U9298,26,Female,,6,9,5,3,TikTok,10
U9299,45,Female,2.2,,3,3,2,LinkedIn,7
U9300,18,Female,3.1,,7,7,1,Instagram,6
U9301,34,Female,9.2,4,9,5,4,X (Twitter),2
U9302,48,Female,8.2,3,7,6,2,Instagram,7
U9303,27,Female,2.3,8,8,1,5,Facebook,5
U9304,54,Female,1.4,6,6,4,6,Facebook,7
U9305,46,Male,1.8,7,3,6,5,,6
U9306,,Female,3.6,9,1,3,5,Facebook,7
U9307,55,Female,8.3,8,10,0,0,TikTok,10
U9308,56,Male,3.9,,8,,6,Instagram,7
U9309,23,Female,2.7,4,6,2,6,Facebook,4
U9310,57,,4.6,1,2,7,2,Facebook,8
U9311,29,Male,2.1,4,10,6,3,YouTube,1
U9312,31,Male,5.2,9,8,1,6,Facebook,1
U9313,27,Male,7.1,5,4,,7,X (Twitter),2
U9314,37,Male,,3,10,6,7,Facebook,8
U9315,32,Male,2.6,2,9,6,5,X (Twitter),8
U9316,48,Male,5.1,6,9,,7,LinkedIn,7
U9317,24,Male,7.9,,,1,6,TikTok,4
U9318,58,Female,1.7,6,4,7,4,LinkedIn,2
U9319,27,Male,1.6,3,6,2,,TikTok,2
U9320,27,Male,3.9,3,,0,1,,10
U9321,56,,4.7,1,10,4,5,YouTube,6
U9322,45,,2.9,9,10,1,3,Instagram,9
U9323,47,Other,1.2,7,5,2,1,Facebook,5
,54,Female,3,9,7,,5,TikTok,7
U9325,20,Female,4.9,1,7,1,7,X (Twitter),3
U9326,32,Male,,8,10,2,7,Instagram,6
U9327,38,Female,7.4,2,6,7,1,TikTok,9
U9328,54,Male,6,3,10,3,2,,4
U9329,,Male,4.9,1,4,,2,X (Twitter),4
U9330,21,Male,5.7,7,5,6,,Facebook,4
U9331,26,Other,6.9,5,5,6,1,Instagram,3
U9332,,Male,10,3,9,6,5,LinkedIn,9
U9333,59,Female,8,4,6,1,,,5
,45,Male,5.9,10,,4,3,TikTok,4
U9335,40,Male,7.9,6,,1,5,Instagram,3
U9336,57,Female,5.3,6,7,0,1,Facebook,5
U9337,39,Male,,2,7,1,0,Facebook,5
U9338,41,Female,3.4,7,10,6,0,TikTok,6
U9339,43,,4.6,2,3,5,3,LinkedIn,5
U9340,47,Male,1,9,6,,0,X (Twitter),8
U9341,50,,2.6,,7,7,4,Facebook,2
U9342,33,Female,2.1,5,1,2,5,Facebook,5
U9343,39,Male,9.6,8,4,3,5,X (Twitter),2
,35,Female,1.6,8,7,0,3,X (Twitter),3
U9345,,Female,5.5,4,10,6,3,X (Twitter),5
U9346,43,Male,9.3,7,1,2,7,YouTube,4
U9347,25,Female,6.5,8,8,2,1,YouTube,10
U9348,23,Male,,8,6,7,5,X (Twitter),10
U9349,47,Male,7.7,5,6,3,4,X (Twitter),7
U9350,56,Female,,10,3,4,6,TikTok,9
U9351,40,Male,2.7,2,6,4,5,,1
U9352,49,Female,8.6,2,4,1,,Instagram,6
U9353,39,Female,1.5,5,9,,7,LinkedIn,5
U9354,59,Male,8.3,4,4,1,5,YouTube,2
